Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testNullSafe",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,3,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithNameOnly_SystemProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithNameOnly_UserProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithNegatedNameOnly_SystemProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithNegatedNameOnly_UserProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithNegatedValue_SystemProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithNegatedValue_UserProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithValue_SystemProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithValue_UserProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.profile.activation.PropertyProfileActivatorTest.testWithValue_UserPropertyDominantOverSystemProperty",,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,3,,,,9,,,5,5,0,,,,4,1,0,5,6,4,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.maven.model.resolution",1,1,1,1,11,0,5,6,,,,,3,0,0,,3,,11,4,11,,3,0,0,8,,250,,,,26,,,,67,,,29,16,157,,,,,,,29,40,24,,,16,,,,,,,,4,4,4,1,,,0,,,,2.34,14,14,14,8
Public Class,"org.apache.maven.model.resolution.InvalidRepositoryException",1,1,1,1,10,0,4,6,1,0,0,0,,0,0,,,,3,1,3,3,0,0,0,3,,50,,,,5,,,,19,,,6,5,26,,,,,,,6,10,5,,,5,,,,,,,,1,1,1,1,,2,0,,0,0,1.37,3,3,3,3
Public Constructor,"org.apache.maven.model.resolution.InvalidRepositoryException.InvalidRepositoryException",,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,,,0,,,,5,,,1,2,7,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1.40,1,1,1,1
Public Constructor,"org.apache.maven.model.resolution.InvalidRepositoryException.InvalidRepositoryException",,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,0,,,,5,,,1,2,6,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1.20,1,1,1,1
Public Method,"org.apache.maven.model.resolution.InvalidRepositoryException.getRepository",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Interface,"org.apache.maven.model.resolution.ModelResolver",0,0,0,0,0,0,0,0,0,3,3,2,,0,0,,,,3,0,3,3,3,0,0,0,,36,,,,4,,,,8,,,6,0,24,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,3.00,0,0,0,0
Abstract Method,"org.apache.maven.model.resolution.ModelResolver.addRepository",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,2,,,2,0,8,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Abstract Method,"org.apache.maven.model.resolution.ModelResolver.newCopy",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,1,,,1,0,7,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,7.00,0,0,0,0
Abstract Method,"org.apache.maven.model.resolution.ModelResolver.resolveModel",,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,0,,,,2,,,2,0,9,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.50,0,0,0,0
Public Class,"org.apache.maven.model.resolution.UnresolvableModelException",2,2,2,1,11,0,5,6,1,0,0,0,,0,0,,,,5,3,5,5,0,0,0,5,,89,,,,9,,,,34,,,11,11,46,,,,,,,14,20,9,,,11,,,,,,,,4,4,4,1,,2,0,,40,40,1.35,11,11,11,5
Public Constructor,"org.apache.maven.model.resolution.UnresolvableModelException.UnresolvableModelException",,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,0,,,,8,,,2,4,9,,,,4,1,0,4,5,1,,,4,,,4,4,4,1,0,,,,,0,,0,0,,,1.12,4,4,4,1
Public Constructor,"org.apache.maven.model.resolution.UnresolvableModelException.UnresolvableModelException",,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,0,,,,7,,,1,4,8,,,,4,1,0,4,5,1,,,4,,,4,4,4,1,0,,,,,0,,0,0,,,1.14,4,4,4,1
Public Method,"org.apache.maven.model.resolution.UnresolvableModelException.getArtifactId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.model.resolution.UnresolvableModelException.getGroupId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.model.resolution.UnresolvableModelException.getVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,4,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Package,"org.apache.maven.model.superpom",2,2,2,1,17,2,15,0,,,,,2,0,0,,2,,3,2,3,,1,0,0,2,,128,,,,18,,,,53,,,24,16,57,,,,,,,24,31,21,,,10,,,,,,,,4,4,4,1,,,2,,,,1.08,5,5,5,2
Public Class,"org.apache.maven.model.superpom.DefaultSuperPomProvider",2,2,2,1,17,2,15,0,2,2,2,0,,0,0,,,,2,2,2,2,0,0,0,2,,54,,,,9,,,,37,,,10,16,8,,,,,,,12,18,8,,,10,,,,,,,,4,4,4,1,,1,2,,25,25,0.22,5,5,5,2
Public Method,"org.apache.maven.model.superpom.DefaultSuperPomProvider.getSuperModel",,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,,,,4,,,,25,,,4,14,0,,,,6,5,1,8,12,4,,,8,,,4,4,4,1,1,,,,,0,,2,0,,,0.00,4,4,4,1
Public Method,"org.apache.maven.model.superpom.DefaultSuperPomProvider.setModelProcessor",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"org.apache.maven.model.superpom.SuperPomProvider",0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,1,0,1,1,1,0,0,0,,14,,,,2,,,,4,,,2,0,8,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2.00,0,0,0,0
Abstract Method,"org.apache.maven.model.superpom.SuperPomProvider.getSuperModel",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,1,,,1,0,8,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,8.00,0,0,0,0
Package,"org.apache.maven.model.validation",2,2,2,1,16,2,13,0,,,,,3,5,4,,3,,72,1,77,,2,32,2,41,,1481,,,,310,,,,1062,,,302,524,109,,,,,,,411,584,242,,,342,,,,,,,,17,17,17,4,,,4,,,,0.10,158,158,170,88
Public Class,"org.apache.maven.model.validation.DefaultModelValidator",4,4,4,1,28,4,23,0,2,3,3,0,,5,4,,,,22,0,27,27,0,25,0,2,,808,,,,151,,,,629,,,107,340,28,,,,,,,195,318,99,,,219,,,,,,,,17,17,17,4,,1,4,,0,0,0.04,110,110,122,40
Private Static Method,"org.apache.maven.model.validation.DefaultModelValidator.addViolation",,,,,,,,,,,,,,,,,,,,,,,,,,,22,15,,,,3,,,,12,,,3,6,0,,,,4,2,0,5,7,2,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Static Method,"org.apache.maven.model.validation.DefaultModelValidator.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.apache.maven.model.validation.DefaultModelValidator.getLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,,,,6,,,,33,,,4,16,1,,,,8,15,1,9,16,4,,,12,,,7,7,7,1,1,,,,,0,,4,0,,,0.03,7,7,7,1
Private Static Method,"org.apache.maven.model.validation.DefaultModelValidator.getSeverity",,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,,,,0,,,,4,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"org.apache.maven.model.validation.DefaultModelValidator.getSeverity",,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,0,,,,11,,,1,4,0,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.hasExpression",,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateBannedCharacters",,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,,,,1,,,,19,,,3,8,0,,,,5,4,1,5,9,2,,,7,,,4,4,4,4,4,,,,,4,,3,4,,,0.00,4,4,4,4
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateBoolean",,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,,,,3,,,,15,,,2,7,0,,,,4,3,0,4,7,1,,,6,,,3,3,5,3,2,,,,,2,,1,2,,,0.00,3,3,5,3
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateEffectiveDependencies",,,,,,,,,,,,,,,,,,,,,,,,,,,8,29,,,,5,,,,20,,,4,10,4,,,,10,4,1,6,11,4,,,7,,,5,5,5,1,0,,,,,0,,3,0,,,0.20,5,5,5,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateEffectiveDependency",,,,,,,,,,,,,,,,,,,,,,,,,,,12,64,,,,7,,,,57,,,7,32,0,,,,22,42,2,16,27,6,,,21,,,10,10,10,1,3,,,,,0,,4,0,,,0.00,10,10,10,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidator.validateEffectiveModel",,,,,,,,,,,,,,,,,,,,,,,,,,,10,129,,,,27,,,,102,,,10,67,0,,,,42,4550,4,40,61,16,,,45,,,17,17,17,1,0,,,,,0,,3,0,,,0.00,17,17,17,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateEffectivePluginDependencies",,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,,,,5,,,,17,,,5,9,0,,,,10,3,0,6,10,5,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateEnum",,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,4,,,,16,,,3,8,0,,,,5,3,0,5,8,2,,,6,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateId",,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateId",,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,,,,0,,,,18,,,3,8,0,,,,4,3,0,4,7,2,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateNotNull",,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,,,,2,,,,10,,,2,4,7,,,,2,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.70,2,2,2,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validatePluginVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,,,,4,,,,18,,,4,9,1,,,,6,3,0,5,8,2,,,6,,,3,3,6,3,2,,,,,2,,1,2,,,0.06,3,3,6,3
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateRawDependencies",,,,,,,,,,,,,,,,,,,,,,,,,,,8,55,,,,6,,,,49,,,9,28,0,,,,15,13,1,13,21,9,,,12,,,7,7,10,1,3,,,,,0,,3,0,,,0.00,7,7,10,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidator.validateRawModel",,,,,,,,,,,,,,,,,,,,,,,,,,,9,96,,,,20,,,,76,,,9,51,0,,,,25,237,2,29,42,10,,,32,,,12,12,13,1,0,,,,,0,,4,0,,,0.00,12,12,13,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateRawPlugins",,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,,,,6,,,,30,,,7,16,0,,,,8,7,1,8,15,8,,,7,,,5,5,5,1,1,,,,,0,,3,0,,,0.00,5,5,5,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateRepositories",,,,,,,,,,,,,,,,,,,,,,,,,,,7,29,,,,6,,,,23,,,6,13,0,,,,7,3,0,8,12,6,,,6,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateRepository",,,,,,,,,,,,,,,,,,,,,,,,,,,8,24,,,,3,,,,21,,,3,11,0,,,,6,5,1,4,8,2,,,6,,,4,4,4,1,0,,,,,0,,2,0,,,0.00,4,4,4,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateResources",,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,2,,,,12,,,3,6,0,,,,5,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateStringNoExpression",,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,2,,,,11,,,2,5,0,,,,3,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateStringNotEmpty",,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,,0,,,,5,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateStringNotEmpty",,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,,,,3,,,,14,,,2,6,8,,,,4,3,0,4,7,1,,,6,,,3,3,3,3,2,,,,,2,,1,2,,,0.57,3,3,3,3
Private Method,"org.apache.maven.model.validation.DefaultModelValidator.validateVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,,,,3,,,,15,,,2,7,0,,,,4,3,0,4,7,1,,,6,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Class,"org.apache.maven.model.validation.DefaultModelValidatorTest",1,1,1,1,9,1,7,0,1,5,5,0,,0,0,,,,48,1,48,48,0,7,2,39,,533,,,,145,,,,383,,,147,184,5,,,,,,,170,219,96,,,123,,,,,,,,1,1,1,1,,2,0,,91,6,0.01,48,48,48,48
Private Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.assertContains",,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.assertViolations",,,,,,,,,,,,,,,,,,,,,,,,,,,43,6,,,,0,,,,6,,,1,3,0,,,,5,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.read",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,8,,,4,4,0,,,,5,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,1,,,,6,,,2,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.tearDown",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,1,,,,6,,,2,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadDependencyExclusionId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,2,,,,10,,,3,6,0,,,,5,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadDependencyScope",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,6,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadDependencyVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadModelVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,2,,,,8,,,4,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadPluginDependencyScope",,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,4,,,,9,,,3,5,0,,,,6,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadPluginDependencyVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadPluginVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,3,5,0,,,,6,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadRepositoryId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,2,,,,14,,,3,10,0,,,,5,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testBadVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testDistributionManagementStatus",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testDuplicateModule",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testDuplicatePlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,2,,,,10,,,3,6,0,,,,6,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testDuplicatePluginExecution",,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,2,,,,10,,,3,6,0,,,,5,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testDuplicateProfileId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testEmptyModule",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testEmptyPluginVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,2,,,,8,,,3,4,0,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testHardCodedSystemPath",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testIncompleteParent",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,3,5,0,,,,6,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testInvalidAggregatorPackaging",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testInvalidIds",,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,3,,,,8,,,3,4,0,,,,5,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testMissingAll",,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,3,,,,11,,,4,7,1,,,,5,1,0,7,8,3,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testMissingArtifactId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,2,,,,7,,,3,3,0,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testMissingDependencyArtifactId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,2,,,,8,,,3,4,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testMissingDependencyExclusionId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,2,,,,10,,,3,6,0,,,,5,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.model.validation.DefaultModelValidatorTest.testMissingDependencyGroupId",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,2,,,,8,,,3,4,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
